code_site,libelle_site,code_station,libelle_station,type_station,coordonnee_x_station,coordonnee_y_station,code_projection,longitude_station,latitude_station,influence_locale_station,commentaire_station,altitude_ref_alti_station,code_systeme_alti_site,code_commune_station,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,descriptif_station,date_maj_station,date_ouverture_station,date_fermeture_station,commentaire_influence_locale_station,code_regime_station,qualification_donnees_station,code_finalite_station,type_contexte_loi_stat_station,type_loi_station,code_sandre_reseau_station,date_debut_ref_alti_station,date_activation_ref_alti_station,date_maj_ref_alti_station,libelle_departement,en_service,geometry
Y3340010,Le Dardaillon à Saint-Just,Y334001001,Le Dardaillon à Saint-Just,STD,789790.0,6284483.0,26,4.112765185,43.65369449,1.0,"Bon contrôle en moyennes et hautes eaux, très moyen en étiage car contrôle variable, pas de seuil mais atterissements et végétation.",,,34272,SAINT-JUST,34,76,OCCITANIE,Y3340500,Le Dardaillon,http://id.eaufrance.fr/CEA/Y3340500,,2021-02-17T00:00:00Z,1988-03-01T00:00:00Z,2000-03-23T00:00:00Z,,1,12,1 2,1.0,1.0,['POH041'],,,,HERAULT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.1127651853621945, 43.65369448991424]}"
Y3464010,Le Vidourle [Vidourle aval] à Marsillargues,Y346401001,Le Vidourle [Vidourle aval] à Marsillargues,STD,795283.0,6286135.0,26,4.181136155,43.667839734,1.0,"Station sur la partie aval du Vidourle proche de l'exutoire. Jusqu'en 2008, station gérée par la DIREN LR. Conformément au plan de réorganisation de l'hydrométrie au niveau national le SPC Grand Delta a repris la gestion de cette station en 2008. Le 03/07/2012, suite aux travaux de la digue, la station est hors service.",4980.0,2.0,34151,MARSILLARGUES,34,76,OCCITANIE,Y34-0400,Le Vidourle,http://id.eaufrance.fr/CEA/Y34-0400,,2024-10-11T00:00:00Z,1968-08-01T00:00:00Z,2020-09-25T00:00:00Z,Ligne d'eau contrôlée par un seuil pourvu d'une passe à poisson en rive gauche vannée. Lit stable endigué. A l'étiage influence de la passe à poisson en rive gauche.,1,12,1,1.0,1.0,"['POH024', 'POH103', 'POH036', 'POH900']",1968-08-01T00:00:00Z,2013-11-18T00:00:00Z,2023-06-26T00:00:00Z,HERAULT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [4.181136155106155, 43.66783973410753]}"
O6125010,La Petite Barguelonne à Montcuq,O612501001,La Petite Barguelonne à Montcuq,STD,555691.0,6361061.0,26,1.190021999,44.333691479,1.0,,140000.0,3.0,46201,MONTCUQ-EN-QUERCY-BLANC,46,76,OCCITANIE,O6120500,La Petite Barguelonne,http://id.eaufrance.fr/CEA/O6120500,,2024-07-15T00:00:00Z,1968-01-03T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH015', 'POH115', 'POH034', 'POH901']",2024-07-15T00:00:00Z,2024-07-15T00:00:00Z,2024-07-15T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.1900219985528075, 44.33369147862918]}"
O7911520,Le Lot à Cuzac [Penchot],O791152001,Le Lot à Cuzac [Penchot],STD,636728.0,6387712.0,26,2.202931842,44.585618133,1.0,,,,46085,CUZAC,46,76,OCCITANIE,O---0150,Le Lot,http://id.eaufrance.fr/CEA/O---0150,,2021-05-12T00:00:00Z,1912-05-15T00:00:00Z,1926-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,LOT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.2029318421653974, 44.58561813319506]}"
O7951510,Le Lot à Capdenac,O795151001,Le Lot à Capdenac,STD,626181.0,6386486.0,26,2.070259401,44.573543595,2.0,,162656.0,3.0,46055,CAPDENAC,46,76,OCCITANIE,O---0150,Le Lot,http://id.eaufrance.fr/CEA/O---0150,,2025-04-11T00:00:00Z,1983-12-31T00:00:00Z,,,1,12,2,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'RIC103', 'RIC053', 'POH034', 'RIC253', 'RIC303', 'POH901']",2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,2025-04-11T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0702594007816266, 44.5735435948811]}"
O7971510,Le Lot à Faycelles,O797151001,Le Lot à Faycelles,STD,621823.0,6384648.0,26,2.015665055,44.556522904,1.0,"Débits influencés par les dérivations de la Crueize, de la Colagne, les réserves de CASTELNAU, GOLINHAC, GRANDVAL, LANAU, SARRANS, COUESQUE, LA BARTHE, LARDIT, et MONTEZIC",157831.0,3.0,46100,FAYCELLES,46,76,OCCITANIE,O---0150,Le Lot,http://id.eaufrance.fr/CEA/O---0150,,2025-04-16T00:00:00Z,1978-12-31T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH015', 'POH115', 'POH034', 'POH901']",2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,2025-04-16T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0156650549076307, 44.556522903825815]}"
O7981510,Le Lot à Cajarc [Pont],O798151001,Le Lot à Cajarc [Pont],STD,608088.0,6376707.0,26,1.844212496,44.483367161,1.0,,,,46045,CAJARC,46,76,OCCITANIE,O---0150,Le Lot,http://id.eaufrance.fr/CEA/O---0150,,2021-05-12T00:00:00Z,1912-08-01T00:00:00Z,1946-06-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,LOT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8442124964252677, 44.48336716141444]}"
O8113510,Le Célé à Figeac [Merlançon],O811351001,Le Célé à Figeac [Merlançon],STD,619409.0,6388224.0,26,1.984694508,44.588437847,1.0,Débits naturels,,,46102,FIGEAC,46,76,OCCITANIE,O8--0250,Le Célé,http://id.eaufrance.fr/CEA/O8--0250,,2021-05-12T00:00:00Z,1937-01-01T00:00:00Z,2005-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,LOT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9846945081281353, 44.58843784650979]}"
O8113520,Le Célé à Figeac,O811352001,Le Célé à Figeac,STD,623361.0,6390240.0,26,2.034167054,44.607031806,2.0,,191250.0,3.0,46102,FIGEAC,46,76,OCCITANIE,O8--0250,Le Célé,http://id.eaufrance.fr/CEA/O8--0250,,2024-07-12T00:00:00Z,1987-09-03T00:00:00Z,,,1,16,,1.0,2.0,"['BSH102', 'BSH159', 'POH015', 'POH034', 'POH115', 'POH901', 'RIC004', 'RIC053', 'RIC103', 'RIC253', 'RIC303']",2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.034167054232884, 44.60703180596439]}"
O8113530,Le Célé à Bagnac-sur-Célé,O811353001,Le Célé à Bagnac-sur-Célé,STD,633265.0,6396530.0,26,2.158125656,44.664675392,2.0,,226770.0,3.0,46015,BAGNAC-SUR-CELE,46,76,OCCITANIE,O8--0250,Le Célé,http://id.eaufrance.fr/CEA/O8--0250,,2025-04-09T00:00:00Z,1987-09-03T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'RIC103', 'RIC053', 'POH034', 'RIC253', 'RIC303', 'POH901']",2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,2025-04-09T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.1581256559212894, 44.66467539178978]}"
O8133510,Le Célé à Cabrerets,O813351001,Le Célé à Cabrerets,STD,594185.0,6380107.0,26,1.668693323,44.511999725,1.0,,,,46040,CABRERETS,46,76,OCCITANIE,O8--0250,Le Célé,http://id.eaufrance.fr/CEA/O8--0250,,2021-05-12T00:00:00Z,1968-01-01T00:00:00Z,1973-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,LOT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.668693323026084, 44.51199972494451]}"
O8133520,Le Célé à Orniac [Les Amis du Célé],O813352001,Le Célé à Orniac [Les Amis du Célé],STD,595028.0,6381003.0,26,1.679108946,44.520192017,1.0,,132339.0,3.0,46212,ORNIAC,46,76,OCCITANIE,O8--0250,Le Célé,http://id.eaufrance.fr/CEA/O8--0250,,2025-04-14T00:00:00Z,1971-06-01T00:00:00Z,,,1,20,1 2 5,1.0,2.0,"['POH015', 'POH115', 'BSH002', 'BSH059', 'RIC053', 'POH034', 'RIC303', 'POH901', 'BSH102', 'BSH159']",2014-11-18T00:00:00Z,2025-04-09T00:00:00Z,2025-04-14T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6791089456922124, 44.52019201708114]}"
O8180001,Le Lot à Cajarc [EDF],O818000101,Le Lot à Cajarc [EDF],STD,560810.0,1942600.0,5,1.844265165,44.483288258,3.0,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS REELS DU LOT A CAJARC. ARRET D'EXPLOITATION EN 1983. Données produites par EDF-DTG.,,,46045,CAJARC,46,76,OCCITANIE,O---0150,Le Lot,http://id.eaufrance.fr/CEA/O---0150,,2024-01-04T00:00:00Z,1913-01-01T00:00:00Z,1984-01-01T00:00:00Z,,1,16,,,,,,,,LOT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8442651651312063, 44.48328825820338]}"
O8190002,Le Girou à Cénevières [Source de Trou madame],O819000201,Le Girou à Cénevières [Source de Trou madame] - Ruisseau du Girou à Cénevières (source de Trou madame),STD,600776.0,6373467.0,26,1.752922708,44.453202471,1.0,,,,46068,CENEVIERES,46,76,OCCITANIE,O8190630,Le Girou,http://id.eaufrance.fr/CEA/O8190630,Ruisseau du Girou à Cénevières (source de Trou madame),2021-01-19T00:00:00Z,2004-01-01T00:00:00Z,,,1,20,7 5 1,,,,,,,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.7529227080312797, 44.453202471040385]}"
O8201510,Le Lot à Bouziès,O820151001,Le Lot à Bouziès,STD,592070.0,6377193.0,26,1.642718863,44.485447132,2.0,,124770.0,1.0,46037,BOUZIES,46,76,OCCITANIE,O---0150,Le Lot,http://id.eaufrance.fr/CEA/O---0150,,2024-08-05T00:00:00Z,2005-12-31T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'RIC103', 'RIC053', 'POH034', 'RIC253', 'RIC303', 'POH901']",2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,2024-08-05T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6427188625827236, 44.48544713235462]}"
O8231530,Le Lot à Cahors,O823153001,Le Lot à Cahors - Lacombe,STD,577637.807706,6375879.2346544,26,1.461590903,44.471240443,1.0,"Débits influencés par les réserves de CASTELNAU, GOLINHAC, GRANDVAL, COUESQUE, LA BARTHE, LARDIT, et MONTEZIC",112759.0,3.0,46042,CAHORS,46,76,OCCITANIE,O---0150,Le Lot,http://id.eaufrance.fr/CEA/O---0150,Lacombe,2024-07-12T00:00:00Z,1912-01-01T00:00:00Z,,,1,20,1 5,1.0,2.0,"['BSH002', 'BSH059', 'BSH102', 'BSH159', 'POH015', 'POH034', 'POH115', 'POH901']",2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4615909026036737, 44.47124044349321]}"
O8231530,Le Lot à Cahors,O823153002,Le Lot à Cahors - HE,STD,576053.0,6372680.0,26,1.442464199,44.442166845,2.0,,110.22,3.0,46042,CAHORS,46,76,OCCITANIE,O---0150,Le Lot,http://id.eaufrance.fr/CEA/O---0150,HE,2025-04-10T00:00:00Z,1982-10-29T00:00:00Z,,,1,12,2,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'RIC103', 'RIC053', 'POH034', 'RIC253', 'RIC303', 'POH901']",2017-01-01T00:00:00Z,2022-04-15T00:00:00Z,2022-04-15T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4424641994347691, 44.44216684481769]}"
O8255010,Le Vert à Castelfranc et à Labastide-du-Vert [Les Campagnes],O825501001,Le Vert à Castelfranc [Les Campagnes],STD,559470.0,6380700.0,26,1.231889019,44.511204078,1.0,,98000.0,2.0,46062,CASTELFRANC,46,76,OCCITANIE,O8450500,Le Vert,http://id.eaufrance.fr/CEA/O8450500,,2025-04-11T00:00:00Z,1968-02-01T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH015', 'POH115', 'POH034', 'POH901', 'BSH102', 'BSH159']",1968-02-01T00:00:00Z,2013-11-18T00:00:00Z,2021-09-29T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.231889018517801, 44.511204077702445]}"
O8280002,Le Veyre à Bagnac-sur-Célé [Lafage],O828000201,Le Veyre à Bagnac-sur-Célé [Lafage] - Le Veyre à Bagnac (Lafage),STD,631699.0,6399448.0,26,2.137969978,44.690791917,1.0,,,,46015,BAGNAC-SUR-CELE,46,76,OCCITANIE,O8285002,Le Veyre,http://id.eaufrance.fr/CEA/O8285002,Le Veyre à Bagnac (Lafage),2020-06-26T00:00:00Z,2011-01-01T00:00:00Z,,Captage AEP commune de Bagnac.,1,16,4,,,,,,,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.1379699783129866, 44.69079191729345]}"
O8310002,Le ruisseau de Planioles à Planioles,O831000201,Le ruisseau de Planioles à Planioles,STD,2.028415,44.633866,31,44.633866,2.028415,1.0,"Station appartenant à la Ville de Figeac, installée dans le cadre du système d'alerte locale des crues du Planioles",229.18,2.0,46221,PLANIOLES,46,76,OCCITANIE,O8310600,Ruisseau de Planioles,http://id.eaufrance.fr/CEA/O8310600,,2024-12-19T00:00:00Z,2021-07-01T00:00:00Z,,,1,16,2,,,,2021-07-01T00:00:00Z,2023-05-24T00:00:00Z,2023-05-26T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [44.633866, 2.028415]}"
O8310003,Le ruisseau de Planioles à Figeac,O831000301,Le ruisseau de Planioles à Figeac,STD,2.029914,44.61465,31,44.61465,2.029914,1.0,"Station appartenant à la Ville de Figeac, installée dans le cadre du système d'alerte locale des crues du Planioles",197.921,2.0,46102,FIGEAC,46,76,OCCITANIE,O8310600,Ruisseau de Planioles,http://id.eaufrance.fr/CEA/O8310600,,2024-12-19T00:00:00Z,2021-06-30T00:00:00Z,,,1,16,2,,,,2021-06-30T00:00:00Z,2023-05-24T00:00:00Z,2023-05-26T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [44.61465, 2.029914]}"
O8344020,La Thèze à Saint-Martin-le-Redon et à Soturac,O834402001,La Thèze à Saint-Martin-le-Redon - Boussac,STD,542386.6950008,6381959.5627008,26,1.01663894,44.518886893,1.0,,86000.0,2.0,46277,SAINT-MARTIN-LE-REDON,46,76,OCCITANIE,O85-0400,La Thèze,http://id.eaufrance.fr/CEA/O85-0400,Boussac,2025-04-10T00:00:00Z,1971-10-01T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH015', 'POH115', 'POH034', 'POH901', 'BSH102', 'BSH159']",1971-10-01T00:00:00Z,2013-11-18T00:00:00Z,2021-09-29T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.0166389401351597, 44.51888689296378]}"
O8430001,Le Lot à Cahors,O843000101,Le Lot à Cahors,STD,527974.0,1938660.0,5,1.432384159,44.445232024,,Les valeurs publiées représentent les débits réels du Lot à Cahors influencés par les aménagements amont.,,,46042,CAHORS,46,76,OCCITANIE,O---0150,Le Lot,http://id.eaufrance.fr/CEA/O---0150,,2021-08-15T00:00:00Z,1912-01-01T00:00:00Z,1999-07-01T00:00:00Z,,1,16,,,,,,,,LOT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4323841591200948, 44.44523202411015]}"
O8450004,Le Vert à Saint-Médard [Source du Martinet],O845000401,Le Vert à Saint-Médard [Source du Martinet],STD,565304.0,6383869.0,26,1.304411769,44.540877157,0.0,,,,46280,SAINT-MEDARD,46,76,OCCITANIE,O8450500,Le Vert,http://id.eaufrance.fr/CEA/O8450500,,2020-06-26T00:00:00Z,2004-01-01T00:00:00Z,,,1,16,7,,,,,,,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.3044117688510313, 44.54087715655072]}"
O8450005,Le Vert à Saint-Médard,O845000501,Le Vert à Saint-Médard - Source de Font Vincent,STD,564974.0,6383872.0,26,1.300258112,44.540840292,2.0,Pas d'échelle limni. Cote de référence cornière capot captage.,,,46280,SAINT-MEDARD,46,76,OCCITANIE,O8450500,Le Vert,http://id.eaufrance.fr/CEA/O8450500,Source de Font Vincent,2020-06-26T00:00:00Z,2004-01-01T00:00:00Z,,Source captée pour l'AEP.,1,16,7 5,,,,,,,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.300258111914684, 44.540840291816245]}"
P1930001,Le ruisseau d'Escalmels à Calviac [Lamativie],P193000101,Le ruisseau d'Escalmels à Calviac [Lamativie],STD,624877.0,6427330.0,26,2.047633078,44.941097845,0.0,,,,46048,CALVIAC,46,76,OCCITANIE,,,,,2020-06-26T00:00:00Z,1934-01-01T00:00:00Z,1967-01-01T00:00:00Z,,1,16,,,,,,,,LOT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.047633078159601, 44.941097845166155]}"
P1942910,La Cère à Gagnac-sur-Cère [Brugale],P194291001,La Cère à Gagnac-sur-Cère [Brugale],STD,614657.0,6427683.0,26,1.918023625,44.943090551,3.0,Station située 500m en aval du barrage de Brugale.,147600.0,3.0,46117,GAGNAC-SUR-CERE,46,76,OCCITANIE,P1--0290,La Cère,http://id.eaufrance.fr/CEA/P1--0290,,2023-10-31T00:00:00Z,1990-01-01T00:00:00Z,,Station située 500m en amont du barrage de Brugale.,1,12,,1.0,2.0,"['POH112', 'POH002', 'POH035', 'POH901', 'RIC069', 'RIC319']",1990-01-01T00:00:00Z,2013-11-18T00:00:00Z,2017-12-26T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9180236251581182, 44.94309055113909]}"
P1962910,La Cère à Biars-sur-Cère [Bretenoux],P196291001,La Cère à Biars-sur-Cère [Bretenoux],STD,608314.0,6424775.0,26,1.838160866,44.916099439,1.0,,132000.0,3.0,46029,BIARS-SUR-CERE,46,76,OCCITANIE,P1--0290,La Cère,http://id.eaufrance.fr/CEA/P1--0290,,2023-10-03T00:00:00Z,1966-01-01T00:00:00Z,,,1,20,1 2,1.0,2.0,"['BSH002', 'BSH059', 'BSH102', 'BSH158', 'BSH159', 'POH002', 'POH035', 'POH112', 'POH901', 'RIC020', 'RIC069', 'RIC119', 'RIC169', 'RIC319', 'RIC269']",1966-01-01T00:00:00Z,2013-11-18T00:00:00Z,2017-04-25T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.838160866182129, 44.91609943895172]}"
P2030001,Le Tolerme à Sénaillac-Latronquière [Station AEP],P203000101,Le Tolerme à Sénaillac-Latronquière [Station AEP] - Le tolerme à Sénaillac (Captage AEP),STD,625971.0,6414345.0,26,2.063453247,44.824314461,2.0,,,,46302,SENAILLAC-LATRONQUIERE,46,76,OCCITANIE,P2030500,Le Tolerme,http://id.eaufrance.fr/CEA/P2030500,Le tolerme à Sénaillac (Captage AEP),2020-06-26T00:00:00Z,2011-01-01T00:00:00Z,,Captage AEP.,1,20,4,,,,,,,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0634532466387325, 44.824314461014445]}"
P2054010,La Bave à Frayssinhes [Le Martinet],P205401001,La Bave à Frayssinhes [Le Martinet],STD,616906.0,6418183.0,26,1.948137268,44.857838869,1.0,"Absence de données du 05/01/2005 au 01/05/2007 suite à la ""fermeture/réouverture"" de la station.",178887.0,2.0,46115,FRAYSSINHES,46,76,OCCITANIE,P20-0400,La Bave,http://id.eaufrance.fr/CEA/P20-0400,,2023-04-11T00:00:00Z,1913-01-01T00:00:00Z,,,1,20,1 2,1.0,2.0,"['BSH002', 'BSH059', 'BSH102', 'BSH159', 'POH002', 'POH035', 'POH112', 'POH901', 'BSH158']",1913-01-01T00:00:00Z,2013-11-18T00:00:00Z,2021-01-20T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.948137267871532, 44.85783886939471]}"
P2060001,La Dordogne à Calviac [EDF - Carennac],P206000101,La Dordogne à Calviac [EDF - Carennac],STD,553114.0,1990115.0,5,1.743081324,44.910142786,3.0,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS REELS DE LA DORDOGNE A CARENNAC. Données produites par EDF-DTG.,,,46048,CALVIAC,46,76,OCCITANIE,P---0000,La Dordogne,http://id.eaufrance.fr/CEA/P---0000,,2024-01-10T00:00:00Z,1966-01-01T00:00:00Z,,,1,16,,,,,,,,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.743081323944783, 44.91014278643417]}"
P2070020,La Dordogne à Carennac,P207002001,La Dordogne à Carennac,STD,600907.0,6424808.0,26,1.744308418,44.915375677,2.0,"Pour les débits d'étiage, jusqu'en 2007, en raison de l'absence de jaugeages, voir la station de Ile de la Prade (P2070025) située à l'amont.",115000.0,3.0,46058,CARENNAC,46,76,OCCITANIE,P---0000,La Dordogne,http://id.eaufrance.fr/CEA/P---0000,,2024-01-15T00:00:00Z,1991-01-01T00:00:00Z,,,1,12,2,1.0,2.0,"['POH112', 'POH002', 'POH035', 'POH901', 'RIC020', 'RIC069', 'RIC119', 'RIC169', 'RIC269', 'RIC319']",1991-01-01T00:00:00Z,2013-11-18T00:00:00Z,2016-09-22T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.7443084180155013, 44.915375676667956]}"
P2070020,La Dordogne à Carennac,P207002002,La Dordogne à Carennac - Ile de la Prade,STD,600825.0,6424230.0,26,1.743386052,44.910160558,,,119000.0,2.0,46058,CARENNAC,46,76,OCCITANIE,P---0000,La Dordogne,http://id.eaufrance.fr/CEA/P---0000,Ile de la Prade,2023-04-11T00:00:00Z,2001-08-21T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH112', 'POH002', 'BSH002', 'BSH059', 'POH035', 'BSH102', 'BSH159', 'BSH158']",2001-08-21T00:00:00Z,2013-11-18T00:00:00Z,2021-01-20T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.743386051747875, 44.91016055824943]}"
P2175410,Le Lafondiale à Condat [Le Bayle],P217541001,Le Lafondiale à Condat [Le Bayle],STD,594859.0,6434576.0,26,1.665591651,45.002418359,1.0,,,,46074,CONDAT,46,76,OCCITANIE,P2160500,Le Lafondiale,http://id.eaufrance.fr/CEA/P2160500,,2021-05-12T00:00:00Z,1986-10-01T00:00:00Z,1991-01-03T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,LOT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6655916510225814, 45.00241835935652]}"
P2184310,La Tourmente à Saint-Denis-lès-Martel,P218431001,La Tourmente à Saint-Denis-lès-Martel,STD,594932.0,6428363.0,26,1.66784814,44.946497564,1.0,,,,46265,SAINT-DENIS-LES-MARTEL,46,76,OCCITANIE,P21-0430,La Tourmente,http://id.eaufrance.fr/CEA/P21-0430,,2021-05-12T00:00:00Z,1968-01-01T00:00:00Z,2005-01-27T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,LOT,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.667848140438335, 44.946497563779126]}"
P2220001,L'Ouysse à Thémines,P222000101,L'Ouysse à Thémines - Themines,STD,608264.0,6405853.0,26,1.8410464,44.745751162,0.0,,311.0,0.0,46318,THEMINES,46,76,OCCITANIE,P22-0400,L'Ouysse,http://id.eaufrance.fr/CEA/P22-0400,Themines,2025-02-28T00:00:00Z,2009-11-01T00:00:00Z,,,1,20,1 5,,,['500000017'],2009-11-01T00:00:00Z,2019-01-23T00:00:00Z,2019-01-23T00:00:00Z,LOT,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8410463995406772, 44.74575116179562]}"
